,red,blue,green,scaled_red,scaled_blue,scaled_green
3141,220,67,64,2.955446,0.802814,0.897912
3142,218,63,66,2.928579,0.754885,0.925972
3143,211,60,70,2.834542,0.718938,0.982091
3144,214,59,70,2.874843,0.706955,0.982091
3145,226,61,62,3.03605,0.73092,0.869852
3146,229,66,58,3.076351,0.790832,0.813733
3147,204,74,67,2.740505,0.88669,0.940002
3148,146,66,68,1.961342,0.790832,0.954032
3149,33,0,0,0.443317,0.0,0.0
3150,0,0,6,0.0,0.0,0.084179
3151,22,79,72,0.295545,0.946601,1.010151
3152,100,217,190,1.343385,2.600158,2.665676
3153,90,242,199,1.209046,2.899716,2.791945
3154,85,245,197,1.141877,2.935663,2.763885
3155,80,241,199,1.074708,2.887733,2.791945
3156,78,242,201,1.04784,2.899716,2.820005
3157,82,244,201,1.101575,2.92368,2.820005
3158,86,241,194,1.155311,2.887733,2.721796
3159,92,246,198,1.235914,2.947645,2.777915
3160,78,235,194,1.04784,2.81584,2.721796
3161,77,229,198,1.034406,2.743946,2.777915
3162,88,217,192,1.182179,2.600158,2.693736
3163,114,209,191,1.531459,2.5043,2.679706
3164,4,68,58,0.053735,0.814796,0.813733
3165,15,62,59,0.201508,0.742902,0.827763
3166,85,153,155,1.141877,1.833291,2.174631
3167,102,166,166,1.370252,1.989061,2.328959
3168,80,147,148,1.074708,1.761398,2.076422
3169,75,151,157,1.007539,1.809327,2.20269
3170,73,155,164,0.980671,1.857256,2.3009
3171,73,151,158,0.980671,1.809327,2.21672
3172,92,159,160,1.235914,1.905185,2.24478
3173,95,159,159,1.276216,1.905185,2.23075
3174,82,160,160,1.101575,1.917167,2.24478
3175,78,166,175,1.04784,1.989061,2.455228
3176,54,138,157,0.725428,1.653557,2.20269
3177,85,148,173,1.141877,1.77338,2.427168
3178,106,147,171,1.423988,1.761398,2.399109
3179,77,116,129,1.034406,1.389946,1.809854
3180,0,19,12,0.0,0.227664,0.168359
3181,66,129,107,0.886634,1.545716,1.501197
3182,86,242,209,1.155311,2.899716,2.932244
3183,81,234,197,1.088142,2.803857,2.763885
3184,89,241,198,1.195612,2.887733,2.777915
3185,90,246,196,1.209046,2.947645,2.749856
3186,87,247,192,1.168745,2.959627,2.693736
3187,84,246,196,1.128443,2.947645,2.749856
3188,80,241,199,1.074708,2.887733,2.791945
3189,78,242,204,1.04784,2.899716,2.862095
3190,72,239,200,0.967237,2.863769,2.805975
3191,80,246,201,1.074708,2.947645,2.820005
3192,96,238,198,1.289649,2.851787,2.777915
3193,102,193,170,1.370252,2.312583,2.385079
3194,0,13,9,0.0,0.15577,0.126269
3195,17,0,0,0.228375,0.0,0.0
3196,97,34,38,1.303083,0.407398,0.533135
3197,169,92,89,2.27032,1.102371,1.248659
3198,220,79,65,2.955446,0.946601,0.911942
3199,215,79,67,2.888277,0.946601,0.940002
3200,214,81,68,2.874843,0.970566,0.954032
3201,217,83,66,2.915145,0.994531,0.925972
3202,218,83,65,2.928579,0.994531,0.911942
3203,217,79,67,2.915145,0.946601,0.940002
3204,215,74,68,2.888277,0.88669,0.954032
3205,218,69,68,2.928579,0.826778,0.954032
3206,221,72,71,2.96888,0.862725,0.996121
3207,202,78,73,2.713637,0.934619,1.024181
3208,128,54,49,1.719532,0.647044,0.687464
3209,14,0,0,0.188074,0.0,0.0
3210,10,18,25,0.134338,0.215681,0.350747
3211,8,0,8,0.107471,0.0,0.112239
3212,119,64,68,1.598628,0.766867,0.954032
3213,177,85,86,2.377791,1.018495,1.206569
3214,184,33,53,2.471828,0.395416,0.743583
3215,188,38,52,2.525563,0.455327,0.729554
3216,185,41,53,2.485262,0.491274,0.743583
3217,178,47,62,2.391225,0.563168,0.869852
3218,165,45,66,2.216585,0.539203,0.925972
3219,158,41,63,2.122548,0.491274,0.883882
3220,139,26,42,1.867305,0.31154,0.589255
3221,127,32,38,1.706099,0.383433,0.533135
3222,80,21,22,1.074708,0.251628,0.308657
3223,15,0,0,0.201508,0.0,0.0
3224,5,2,4,0.067169,0.023965,0.05612
3225,14,0,0,0.188074,0.0,0.0
3226,48,0,0,0.644825,0.0,0.0
3227,174,75,71,2.337489,0.898672,0.996121
3228,207,72,61,2.780806,0.862725,0.855822
3229,231,76,60,3.103219,0.910655,0.841793
3230,209,68,69,2.807674,0.814796,0.968061
3231,214,66,66,2.874843,0.790832,0.925972
3232,213,61,65,2.861409,0.73092,0.911942
3233,210,59,69,2.821108,0.706955,0.968061
3234,216,59,69,2.901711,0.706955,0.968061
3235,230,63,65,3.089785,0.754885,0.911942
3236,234,69,63,3.14352,0.826778,0.883882
3237,210,78,74,2.821108,0.934619,1.038211
3238,147,64,68,1.974776,0.766867,0.954032
3239,34,0,0,0.456751,0.0,0.0
3240,0,0,4,0.0,0.0,0.05612
3241,24,77,71,0.322412,0.922637,0.996121
3242,102,217,189,1.370252,2.600158,2.651646
3243,88,242,199,1.182179,2.899716,2.791945
3244,82,243,199,1.101575,2.911698,2.791945
3245,81,237,199,1.088142,2.839804,2.791945
3246,79,235,202,1.061274,2.81584,2.834035
3247,80,239,202,1.074708,2.863769,2.834035
3248,81,242,198,1.088142,2.899716,2.777915
3249,82,242,197,1.101575,2.899716,2.763885
3250,74,231,194,0.994105,2.76791,2.721796
3251,80,234,203,1.074708,2.803857,2.848065
3252,92,230,201,1.235914,2.755928,2.820005
3253,110,222,194,1.477723,2.66007,2.721796
3254,45,121,102,0.604523,1.449858,1.431047
3255,0,24,17,0.0,0.287575,0.238508
3256,37,106,105,0.497052,1.270123,1.473137
3257,84,145,146,1.128443,1.737433,2.048362
3258,97,156,159,1.303083,1.869238,2.23075
3259,81,152,161,1.088142,1.821309,2.25881
3260,73,155,164,0.980671,1.857256,2.3009
3261,55,134,142,0.738862,1.605628,1.992242
3262,59,124,125,0.792597,1.485805,1.753734
3263,64,124,122,0.859766,1.485805,1.711645
3264,58,129,130,0.779163,1.545716,1.823884
3265,61,145,152,0.819465,1.737433,2.132541
3266,76,156,173,1.020972,1.869238,2.427168
3267,84,139,164,1.128443,1.665539,2.3009
3268,76,110,136,1.020972,1.318053,1.908063
3269,44,75,91,0.591089,0.898672,1.276719
3270,4,55,49,0.053735,0.659026,0.687464
3271,17,87,63,0.228375,1.04246,0.883882
3272,70,234,193,0.940369,2.803857,2.707766
3273,82,241,201,1.101575,2.887733,2.820005
3274,83,240,196,1.115009,2.875751,2.749856
3275,84,245,194,1.128443,2.935663,2.721796
3276,84,250,198,1.128443,2.995574,2.777915
3277,81,247,199,1.088142,2.959627,2.791945
3278,78,242,201,1.04784,2.899716,2.820005
3279,72,237,200,0.967237,2.839804,2.805975
3280,72,240,199,0.967237,2.875751,2.791945
3281,82,246,200,1.101575,2.947645,2.805975
3282,99,238,196,1.329951,2.851787,2.749856
3283,106,193,168,1.423988,2.312583,2.357019
3284,0,11,7,0.0,0.131805,0.098209
3285,22,0,0,0.295545,0.0,0.0
3286,100,36,36,1.343385,0.431363,0.505076
3287,170,94,88,2.283754,1.126336,1.234629
3288,232,79,59,3.116653,0.946601,0.827763
3289,224,81,63,3.009182,0.970566,0.883882
3290,217,81,66,2.915145,0.970566,0.925972
3291,214,81,68,2.874843,0.970566,0.954032
3292,214,79,68,2.874843,0.946601,0.954032
3293,215,76,68,2.888277,0.910655,0.954032
3294,217,69,69,2.915145,0.826778,0.968061
3295,220,65,68,2.955446,0.778849,0.954032
3296,213,62,63,2.861409,0.742902,0.883882
3297,196,69,68,2.633034,0.826778,0.954032
3298,130,53,50,1.7464,0.635062,0.701494
3299,17,0,0,0.228375,0.0,0.0
3300,7,13,16,0.094037,0.15577,0.224478
3301,3,0,2,0.040302,0.0,0.02806
3302,66,26,26,0.886634,0.31154,0.364777
3303,161,90,86,2.162849,1.078407,1.206569
3304,203,62,80,2.727071,0.742902,1.12239
3305,194,46,61,2.606166,0.551186,0.855822
3306,171,18,31,2.297188,0.215681,0.434926
3307,156,8,27,2.09568,0.095858,0.378807
3308,156,20,44,2.09568,0.239646,0.617315
3309,134,8,29,1.800136,0.095858,0.406866
3310,124,16,28,1.665797,0.191717,0.392837
3311,122,44,47,1.638929,0.527221,0.659404
3312,46,10,7,0.617957,0.119823,0.098209
3313,4,0,0,0.053735,0.0,0.0
3314,6,7,8,0.080603,0.083876,0.112239
3315,12,0,1,0.161206,0.0,0.01403
3316,33,0,0,0.443317,0.0,0.0
3317,165,75,75,2.216585,0.898672,1.052241
3318,211,84,74,2.834542,1.006513,1.038211
3319,228,76,57,3.062917,0.910655,0.799703
3320,213,73,75,2.861409,0.874708,1.052241
3321,215,70,71,2.888277,0.838761,0.996121
3322,214,64,69,2.874843,0.766867,0.968061
3323,210,59,69,2.821108,0.706955,0.968061
3324,213,60,69,2.861409,0.718938,0.968061
3325,225,63,66,3.022616,0.754885,0.925972
3326,228,72,67,3.062917,0.862725,0.940002
3327,206,81,80,2.767373,0.970566,1.12239
3328,141,63,71,1.894172,0.754885,0.996121
3329,32,0,0,0.429883,0.0,0.0
3330,0,0,1,0.0,0.0,0.01403
3331,30,77,68,0.403015,0.922637,0.954032
3332,102,217,189,1.370252,2.600158,2.651646
3333,85,244,200,1.141877,2.92368,2.805975
3334,81,243,200,1.088142,2.911698,2.805975
3335,82,232,199,1.101575,2.779893,2.791945
3336,82,227,202,1.101575,2.719981,2.834035
3337,79,236,204,1.061274,2.827822,2.862095
3338,77,245,204,1.034406,2.935663,2.862095
3339,75,241,201,1.007539,2.887733,2.820005
3340,69,230,198,0.926935,2.755928,2.777915
3341,77,234,205,1.034406,2.803857,2.876124
3342,81,231,195,1.088142,2.76791,2.735826
3343,110,237,200,1.477723,2.839804,2.805975
3344,88,180,154,1.182179,2.156813,2.160601
3345,0,56,44,0.0,0.671009,0.617315
3346,34,94,92,0.456751,1.126336,1.290749
3347,64,116,115,0.859766,1.389946,1.613436
3348,85,137,140,1.141877,1.641575,1.964183
3349,88,153,159,1.182179,1.833291,2.23075
3350,74,152,161,0.994105,1.821309,2.25881
3351,67,145,152,0.900068,1.737433,2.132541
3352,73,140,144,0.980671,1.677521,2.020302
3353,83,142,145,1.115009,1.701486,2.034332
3354,72,140,142,0.967237,1.677521,1.992242
3355,75,153,160,1.007539,1.833291,2.24478
3356,86,159,172,1.155311,1.905185,2.413139
3357,71,119,140,0.953803,1.425893,1.964183
3358,68,90,113,0.913502,1.078407,1.585376
3359,26,48,62,0.34928,0.57515,0.869852
3360,56,103,97,0.752295,1.234177,1.360898
3361,112,182,160,1.504591,2.180778,2.24478
3362,60,235,188,0.806031,2.81584,2.637617
3363,79,246,202,1.061274,2.947645,2.834035
3364,77,241,195,1.034406,2.887733,2.735826
3365,78,242,196,1.04784,2.899716,2.749856
3366,82,250,203,1.101575,2.995574,2.848065
3367,78,243,201,1.04784,2.911698,2.820005
3368,76,240,202,1.020972,2.875751,2.834035
3369,71,233,198,0.953803,2.791875,2.777915
3370,75,240,198,1.007539,2.875751,2.777915
3371,83,246,199,1.115009,2.947645,2.791945
3372,98,238,197,1.316517,2.851787,2.763885
3373,104,193,168,1.39712,2.312583,2.357019
3374,0,13,6,0.0,0.15577,0.084179
3375,24,0,0,0.322412,0.0,0.0
3376,104,36,34,1.39712,0.431363,0.477016
3377,176,95,84,2.364357,1.138318,1.17851
3378,230,75,59,3.089785,0.898672,0.827763
3379,223,75,63,2.995748,0.898672,0.883882
3380,217,77,65,2.915145,0.922637,0.911942
3381,217,78,67,2.915145,0.934619,0.940002
3382,218,76,67,2.928579,0.910655,0.940002
3383,222,71,67,2.982314,0.850743,0.940002
3384,225,66,67,3.022616,0.790832,0.940002
3385,228,63,66,3.062917,0.754885,0.925972
3386,216,60,62,2.901711,0.718938,0.869852
3387,187,60,62,2.512129,0.718938,0.869852
3388,139,61,61,1.867305,0.73092,0.855822
3389,31,0,0,0.416449,0.0,0.0
3390,47,37,35,0.631391,0.443345,0.491046
3391,30,15,11,0.403015,0.179734,0.154329
3392,29,0,0,0.389582,0.0,0.0
3393,134,86,82,1.800136,1.030477,1.15045
3394,219,80,88,2.942013,0.958584,1.234629
3395,201,51,56,2.700203,0.611097,0.785673
3396,200,39,47,2.686769,0.46731,0.659404
3397,200,38,49,2.686769,0.455327,0.687464
3398,199,44,59,2.673336,0.527221,0.827763
3399,169,30,41,2.27032,0.359469,0.575225
3400,141,30,31,1.894172,0.359469,0.434926
3401,108,37,31,1.450856,0.443345,0.434926
3402,39,11,4,0.52392,0.131805,0.05612
3403,7,5,1,0.094037,0.059911,0.01403
3404,5,5,5,0.067169,0.059911,0.070149
3405,19,3,10,0.255243,0.035947,0.140299
3406,27,0,0,0.362714,0.0,0.0
3407,110,36,41,1.477723,0.431363,0.575225
3408,208,97,88,2.79424,1.162283,1.234629
3409,224,89,68,3.009182,1.066424,0.954032
3410,217,76,74,2.915145,0.910655,1.038211
3411,222,75,73,2.982314,0.898672,1.024181
3412,222,73,72,2.982314,0.874708,1.010151
3413,214,65,71,2.874843,0.778849,0.996121
3414,210,61,67,2.821108,0.73092,0.940002
3415,213,62,63,2.861409,0.742902,0.883882
3416,213,68,67,2.861409,0.814796,0.940002
3417,193,79,81,2.592733,0.946601,1.13642
3418,136,63,74,1.827003,0.754885,1.038211
3419,29,0,0,0.389582,0.0,0.0
3420,3,0,0,0.040302,0.0,0.0
3421,31,79,67,0.416449,0.946601,0.940002
3422,103,221,187,1.383686,2.648087,2.623587
3423,85,247,200,1.141877,2.959627,2.805975
3424,81,245,199,1.088142,2.935663,2.791945
3425,84,230,199,1.128443,2.755928,2.791945
3426,83,224,202,1.115009,2.684034,2.834035
3427,79,234,204,1.061274,2.803857,2.862095
3428,77,245,206,1.034406,2.935663,2.890154
3429,72,242,204,0.967237,2.899716,2.862095
3430,69,232,203,0.926935,2.779893,2.848065
3431,70,231,201,0.940369,2.76791,2.820005
3432,70,234,193,0.940369,2.803857,2.707766
3433,104,250,207,1.39712,2.995574,2.904184
3434,96,202,171,1.289649,2.420424,2.399109
3435,46,117,102,0.617957,1.401929,1.431047
3436,39,82,76,0.52392,0.982548,1.066271
3437,63,104,101,0.846332,1.246159,1.417017
3438,76,119,117,1.020972,1.425893,1.641495
3439,85,144,143,1.141877,1.725451,2.006272
3440,84,155,159,1.128443,1.857256,2.23075
3441,81,156,164,1.088142,1.869238,2.3009
3442,88,157,165,1.182179,1.881221,2.314929
3443,90,153,161,1.209046,1.833291,2.25881
3444,84,150,157,1.128443,1.797344,2.20269
3445,88,161,167,1.182179,1.92915,2.342989
3446,79,143,155,1.061274,1.713468,2.174631
3447,54,92,108,0.725428,1.102371,1.515227
3448,55,70,86,0.738862,0.838761,1.206569
3449,0,2,8,0.0,0.023965,0.112239
3450,42,79,71,0.564222,0.946601,0.996121
3451,147,207,190,1.974776,2.480335,2.665676
3452,66,246,198,0.886634,2.947645,2.777915
3453,73,246,201,0.980671,2.947645,2.820005
3454,78,245,201,1.04784,2.935663,2.820005
3455,79,246,202,1.061274,2.947645,2.834035
3456,78,245,204,1.04784,2.935663,2.862095
3457,78,240,202,1.04784,2.875751,2.834035
3458,80,235,200,1.074708,2.81584,2.805975
3459,79,232,198,1.061274,2.779893,2.777915
3460,78,239,197,1.04784,2.863769,2.763885
3461,83,246,199,1.115009,2.947645,2.791945
3462,95,241,198,1.276216,2.887733,2.777915
3463,99,196,171,1.329951,2.34853,2.399109
3464,0,14,8,0.0,0.167752,0.112239
3465,24,0,0,0.322412,0.0,0.0
3466,107,37,32,1.437422,0.443345,0.448956
3467,180,95,82,2.418093,1.138318,1.15045
3468,223,67,62,2.995748,0.802814,0.869852
3469,220,68,64,2.955446,0.814796,0.897912
3470,220,71,65,2.955446,0.850743,0.911942
3471,221,74,66,2.96888,0.88669,0.925972
3472,221,72,66,2.96888,0.862725,0.925972
3473,221,70,68,2.96888,0.838761,0.954032
3474,224,65,69,3.009182,0.778849,0.968061
3475,231,64,66,3.103219,0.766867,0.925972
3476,230,70,70,3.089785,0.838761,0.982091
3477,183,58,57,2.458394,0.694973,0.799703
3478,143,68,69,1.92104,0.814796,0.968061
3479,32,0,0,0.429883,0.0,0.0
3480,79,56,48,1.061274,0.671009,0.673434
3481,79,50,39,1.061274,0.599115,0.547165
3482,30,0,0,0.403015,0.0,0.0
3483,91,58,57,1.22248,0.694973,0.799703
3484,215,87,82,2.888277,1.04246,1.15045
3485,193,52,50,2.592733,0.623079,0.701494
3486,199,48,49,2.673336,0.57515,0.687464
3487,208,50,55,2.79424,0.599115,0.771643
3488,196,43,47,2.633034,0.515239,0.659404
3489,179,41,41,2.404659,0.491274,0.575225
3490,149,42,36,2.001643,0.503256,0.505076
3491,102,38,26,1.370252,0.455327,0.364777
3492,29,3,0,0.389582,0.035947,0.0
3493,14,9,3,0.188074,0.107841,0.04209
3494,3,0,0,0.040302,0.0,0.0
3495,19,4,12,0.255243,0.047929,0.168359
3496,14,0,0,0.188074,0.0,0.0
3497,42,0,0,0.564222,0.0,0.0
3498,158,77,71,2.122548,0.922637,0.996121
3499,213,109,92,2.861409,1.30607,1.290749
3500,193,68,64,2.592733,0.814796,0.897912
3501,207,73,68,2.780806,0.874708,0.954032
3502,217,77,72,2.915145,0.922637,1.010151
3503,216,74,71,2.901711,0.88669,0.996121
3504,210,66,66,2.821108,0.790832,0.925972
3505,211,65,60,2.834542,0.778849,0.841793
3506,210,72,65,2.821108,0.862725,0.911942
3507,193,84,80,2.592733,1.006513,1.12239
3508,139,66,72,1.867305,0.790832,1.010151
3509,33,0,0,0.443317,0.0,0.0
3510,0,0,0,0.0,0.0,0.0
3511,30,81,68,0.403015,0.970566,0.954032
3512,103,223,187,1.383686,2.672052,2.623587
3513,87,251,198,1.168745,3.007556,2.777915
3514,81,249,199,1.088142,2.983592,2.791945
3515,84,232,198,1.128443,2.779893,2.777915
3516,85,224,201,1.141877,2.684034,2.820005
3517,80,234,203,1.074708,2.803857,2.848065
3518,75,242,201,1.007539,2.899716,2.820005
3519,71,238,197,0.953803,2.851787,2.763885
3520,74,235,203,0.994105,2.81584,2.848065
3521,71,236,206,0.953803,2.827822,2.890154
3522,69,243,202,0.926935,2.911698,2.834035
3523,82,242,197,1.101575,2.899716,2.763885
3524,73,190,156,0.980671,2.276636,2.188661
3525,89,164,148,1.195612,1.965097,2.076422
3526,4,26,22,0.053735,0.31154,0.308657
3527,34,63,57,0.456751,0.754885,0.799703
3528,65,107,98,0.8732,1.282106,1.374928
3529,48,101,92,0.644825,1.210212,1.290749
3530,86,146,144,1.155311,1.749415,2.020302
3531,88,154,161,1.182179,1.845274,2.25881
3532,83,148,161,1.115009,1.77338,2.25881
3533,87,151,163,1.168745,1.809327,2.28687
3534,87,150,158,1.168745,1.797344,2.21672
3535,86,148,156,1.155311,1.77338,2.188661
3536,65,119,128,0.8732,1.425893,1.795824
3537,44,77,87,0.591089,0.922637,1.220599
3538,16,24,31,0.214942,0.287575,0.434926
3539,2,5,3,0.026868,0.059911,0.04209
3540,0,12,3,0.0,0.143788,0.04209
3541,124,171,156,1.665797,2.048973,2.188661
3542,83,250,211,1.115009,2.995574,2.960304
3543,75,239,198,1.007539,2.863769,2.777915
3544,82,245,204,1.101575,2.935663,2.862095
3545,82,247,205,1.101575,2.959627,2.876124
3546,75,242,201,1.007539,2.899716,2.820005
3547,78,238,202,1.04784,2.851787,2.834035
3548,81,231,198,1.088142,2.76791,2.777915
3549,87,234,200,1.168745,2.803857,2.805975
3550,82,235,195,1.101575,2.81584,2.735826
3551,84,246,199,1.128443,2.947645,2.791945
3552,93,243,198,1.249348,2.911698,2.777915
3553,96,200,171,1.289649,2.396459,2.399109
3554,0,18,10,0.0,0.215681,0.140299
3555,20,0,0,0.268677,0.0,0.0
3556,104,36,34,1.39712,0.431363,0.477016
3557,177,92,84,2.377791,1.102371,1.17851
3558,226,65,61,3.03605,0.778849,0.855822
3559,225,67,62,3.022616,0.802814,0.869852
3560,223,71,63,2.995748,0.850743,0.883882
3561,218,76,67,2.928579,0.910655,0.940002
3562,207,74,73,2.780806,0.88669,1.024181
3563,198,73,79,2.659902,0.874708,1.10836
3564,202,71,79,2.713637,0.850743,1.10836
3565,217,69,72,2.915145,0.826778,1.010151
3566,217,68,62,2.915145,0.814796,0.869852
3567,172,53,47,2.310622,0.635062,0.659404
3568,135,65,65,1.813569,0.778849,0.911942
3569,29,0,0,0.389582,0.0,0.0
3570,89,54,43,1.195612,0.647044,0.603285
3571,124,84,67,1.665797,1.006513,0.940002
3572,35,2,0,0.470185,0.023965,0.0
3573,28,7,8,0.376148,0.083876,0.112239
3574,149,52,45,2.001643,0.623079,0.631344
3575,189,88,84,2.538997,1.054442,1.17851
3576,176,66,68,2.364357,0.790832,0.954032
3577,176,59,63,2.364357,0.706955,0.883882
3578,174,56,59,2.337489,0.671009,0.827763
3579,157,51,48,2.109114,0.611097,0.673434
3580,115,36,28,1.544892,0.431363,0.392837
3581,54,7,0,0.725428,0.083876,0.0
3582,19,0,0,0.255243,0.0,0.0
3583,12,5,1,0.161206,0.059911,0.01403
3584,3,0,0,0.040302,0.0,0.0
3585,15,3,12,0.201508,0.035947,0.168359
3586,14,0,8,0.188074,0.0,0.112239
3587,23,0,0,0.308978,0.0,0.0
3588,76,29,26,1.020972,0.347487,0.364777
3589,134,73,62,1.800136,0.874708,0.869852
3590,143,56,60,1.92104,0.671009,0.841793
3591,167,67,67,2.243453,0.802814,0.940002
3592,194,79,75,2.606166,0.946601,1.052241
3593,209,82,75,2.807674,0.982548,1.052241
3594,212,77,66,2.847976,0.922637,0.925972
3595,217,74,59,2.915145,0.88669,0.827763
3596,219,82,64,2.942013,0.982548,0.897912
3597,201,92,79,2.700203,1.102371,1.10836
3598,146,72,67,1.961342,0.862725,0.940002
3599,39,0,0,0.52392,0.0,0.0
3600,0,4,8,0.0,0.047929,0.112239
3601,26,81,70,0.34928,0.970566,0.982091
3602,104,225,188,1.39712,2.696017,2.637617
3603,88,254,197,1.182179,3.043503,2.763885
3604,78,249,195,1.04784,2.983592,2.735826
3605,84,237,200,1.128443,2.839804,2.805975
3606,81,225,199,1.088142,2.696017,2.791945
3607,75,228,194,1.007539,2.731964,2.721796
3608,73,238,189,0.980671,2.851787,2.651646
3609,82,246,196,1.101575,2.947645,2.749856
3610,80,241,202,1.074708,2.887733,2.834035
3611,64,233,198,0.859766,2.791875,2.777915
3612,66,246,205,0.886634,2.947645,2.876124
3613,58,220,177,0.779163,2.636105,2.483288
3614,91,204,174,1.22248,2.444388,2.441198
3615,92,159,145,1.235914,1.905185,2.034332
3616,0,1,4,0.0,0.011982,0.05612
3617,0,22,17,0.0,0.263611,0.238508
3618,67,112,99,0.900068,1.342017,1.388958
3619,61,113,97,0.819465,1.353999,1.360898
3620,76,123,114,1.020972,1.473822,1.599406
3621,76,124,128,1.020972,1.485805,1.795824
3622,73,125,136,0.980671,1.497787,1.908063
3623,74,125,136,0.994105,1.497787,1.908063
3624,68,117,123,0.913502,1.401929,1.725675
3625,68,114,119,0.913502,1.365982,1.669555
3626,36,77,86,0.483619,0.922637,1.206569
3627,64,92,99,0.859766,1.102371,1.388958
3628,38,46,47,0.510486,0.551186,0.659404
3629,3,5,0,0.040302,0.059911,0.0
3630,0,11,0,0.0,0.131805,0.0
3631,86,118,111,1.155311,1.413911,1.557316
3632,99,232,203,1.329951,2.779893,2.848065
3633,103,237,206,1.383686,2.839804,2.890154
3634,92,233,196,1.235914,2.791875,2.749856
3635,84,237,197,1.128443,2.839804,2.763885
3636,80,244,203,1.074708,2.92368,2.848065
3637,74,239,202,0.994105,2.863769,2.834035
3638,88,240,209,1.182179,2.875751,2.932244
3639,81,228,194,1.088142,2.731964,2.721796
3640,88,238,197,1.182179,2.851787,2.763885
3641,89,250,199,1.195612,2.995574,2.791945
3642,109,255,211,1.464289,3.055486,2.960304
3643,90,195,163,1.209046,2.336548,2.28687
3644,0,21,10,0.0,0.251628,0.140299
3645,18,0,0,0.241809,0.0,0.0
3646,96,34,38,1.289649,0.407398,0.533135
3647,156,78,81,2.09568,0.934619,1.13642
3648,226,66,59,3.03605,0.790832,0.827763
3649,215,62,51,2.888277,0.742902,0.715524
3650,222,80,66,2.982314,0.958584,0.925972
3651,210,85,72,2.821108,1.018495,1.010151
3652,163,63,60,2.189717,0.754885,0.841793
3653,125,44,57,1.679231,0.527221,0.799703
3654,137,55,71,1.840437,0.659026,0.996121
3655,171,67,72,2.297188,0.802814,1.010151
3656,183,63,53,2.458394,0.754885,0.743583
3657,177,77,65,2.377791,0.922637,0.911942
3658,142,83,77,1.907606,0.994531,1.0803
3659,27,0,0,0.362714,0.0,0.0
3660,71,31,17,0.953803,0.371451,0.238508
3661,147,98,80,1.974776,1.174265,1.12239
